timestamp,episode,step,reward,td_mean,td_var,loss,noise_std,latent_gap,alpha_t,gamma_t,c_t,model,seed
2026-06-27T09:31:11.124115+00:00,79,79,33.0,-1.501678228378296,0.975363552570343,0.6581515669822693,0.01,0.9144083857536316,0.0,1.0,0.6034029722213745,V1,0
2026-06-27T09:31:13.637902+00:00,80,80,11.0,-1.4666752815246582,0.9843272566795349,0.6389164924621582,0.01,0.914293646812439,0.0,1.0,0.6034289598464966,V1,0
2026-06-27T09:31:16.088357+00:00,81,81,37.0,-1.4875506162643433,0.9845320582389832,0.6512352228164673,0.01,0.9137599468231201,0.0,1.0,0.6037251949310303,V1,0
2026-06-27T09:31:18.442567+00:00,82,82,19.0,-1.532565951347351,0.9885188937187195,0.6772552728652954,0.01,0.9137796759605408,0.0,1.0,0.6037142872810364,V1,0
2026-06-27T09:31:20.562866+00:00,83,83,23.0,-1.4055546522140503,0.974036455154419,0.6052850484848022,0.01,0.9133998155593872,0.0,1.0,0.6039249897003174,V1,0
2026-06-27T09:31:22.807400+00:00,84,84,32.0,-1.4818443059921265,0.9814354181289673,0.6490568518638611,0.01,0.9125388860702515,0.0,1.0,0.6044032573699951,V1,0
2026-06-27T09:31:25.239752+00:00,85,85,13.0,-1.4786832332611084,0.9724650979042053,0.6476777791976929,0.01,0.911201000213623,0.0,1.0,0.6051468849182129,V1,0
2026-06-27T09:31:27.313671+00:00,86,86,11.0,-1.5027306079864502,1.019964575767517,0.6699535250663757,0.01,0.9151979088783264,0.0,1.0,0.6031301617622375,V1,0
2026-06-27T09:31:29.314834+00:00,87,87,18.0,-1.403275966644287,0.9549925327301025,0.6055001020431519,0.01,0.9098060727119446,0.0,1.0,0.6059229373931885,V1,0
2026-06-27T09:31:31.087682+00:00,88,88,12.0,-1.5126209259033203,0.9971740245819092,0.672875165939331,0.01,0.9116665124893188,0.0,1.0,0.6049671173095703,V1,0
2026-06-27T09:31:33.220764+00:00,89,89,23.0,-1.401808261871338,0.9621818661689758,0.6052355170249939,0.01,0.9100795388221741,0.0,1.0,0.6057707071304321,V1,0
2026-06-27T09:31:35.227385+00:00,90,90,11.0,-1.5072228908538818,0.9693091511726379,0.6658061742782593,0.01,0.9092550277709961,0.0,1.0,0.606229841709137,V1,0
2026-06-27T09:31:37.194646+00:00,91,91,18.0,-1.4502816200256348,0.959727942943573,0.63370281457901,0.01,0.9081979393959045,0.0,1.0,0.6068186163902283,V1,0
2026-06-27T09:31:39.556415+00:00,92,92,14.0,-1.3869891166687012,0.9507012367248535,0.5979226231575012,0.01,0.9080932140350342,0.0,1.0,0.6068770885467529,V1,0
2026-06-27T09:31:41.977175+00:00,93,93,15.0,-1.399060606956482,0.9489638209342957,0.6052713394165039,0.01,0.9072437286376953,0.0,1.0,0.6073505878448486,V1,0
